,closure,h,iter,max_order,parameter_set,rtol,runtime,solver
120,scalar,,,6,safe,,5414.207635164261,rodas
121,scalar,,,6,unsafe,,5558.075117826462,rodas
122,scalar,,,6,safe,,29.346374988555908,rungekutta34
123,scalar,,,6,safe,,30.152489185333252,rungekutta34
124,scalar,,,6,safe,,29.35868000984192,rungekutta34
125,scalar,,,6,safe,,30.099805116653442,rungekutta34
126,scalar,,,6,safe,,29.328404903411865,rungekutta34
127,scalar,,,6,safe,,30.07786798477173,rungekutta34
128,scalar,,,6,safe,,29.441890954971313,rungekutta34
129,scalar,,,6,safe,,30.00255799293518,rungekutta34
130,scalar,,,6,safe,,29.393086910247803,rungekutta34
131,scalar,,,6,safe,,29.3753879070282,rungekutta34
132,scalar,,,6,unsafe,,121.01361608505249,rungekutta34
133,scalar,,,6,unsafe,,120.89694809913635,rungekutta34
134,scalar,,,6,unsafe,,120.93276619911194,rungekutta34
135,scalar,,,6,unsafe,,120.6621880531311,rungekutta34
136,scalar,,,6,unsafe,,120.66682600975037,rungekutta34
137,scalar,,,6,unsafe,,121.21621799468994,rungekutta34
138,scalar,,,6,unsafe,,119.51116609573364,rungekutta34
139,scalar,,,6,unsafe,,120.15201902389526,rungekutta34
140,scalar,,,6,unsafe,,119.82231783866882,rungekutta34
141,scalar,,,6,unsafe,,120.514897108078,rungekutta34
142,scalar,,,6,safe,,104.20315909385681,rungekutta4
143,scalar,,,6,safe,,104.16792798042297,rungekutta4
144,scalar,,,6,safe,,104.09879899024963,rungekutta4
145,scalar,,,6,safe,,104.07371211051941,rungekutta4
146,scalar,,,6,safe,,104.12174487113953,rungekutta4
147,scalar,,,6,safe,,104.19182991981506,rungekutta4
148,scalar,,,6,safe,,104.20735383033752,rungekutta4
149,scalar,,,6,safe,,104.16662311553955,rungekutta4
150,scalar,,,6,safe,,104.18753099441528,rungekutta4
151,scalar,,,6,safe,,103.86307787895203,rungekutta4
152,scalar,,,6,unsafe,,105.4143660068512,rungekutta4
153,scalar,,,6,unsafe,,105.40533185005188,rungekutta4
154,scalar,,,6,unsafe,,105.42950582504272,rungekutta4
155,scalar,,,6,unsafe,,105.5055160522461,rungekutta4
156,scalar,,,6,unsafe,,105.34622597694397,rungekutta4
157,scalar,,,6,unsafe,,105.34408521652222,rungekutta4
158,scalar,,,6,unsafe,,105.3949499130249,rungekutta4
159,scalar,,,6,unsafe,,105.36594986915588,rungekutta4
160,scalar,,,6,unsafe,,105.42996001243591,rungekutta4
161,scalar,,,6,unsafe,,105.09554290771484,rungekutta4
162,scalar,,Newton,6,safe,,5.235340118408203,ode15s
163,scalar,,Newton,6,safe,,5.234807014465332,ode15s
164,scalar,,Newton,6,safe,,5.238232135772705,ode15s
165,scalar,,Newton,6,safe,,5.211738109588623,ode15s
166,scalar,,Newton,6,safe,,5.2147300243377686,ode15s
167,scalar,,Newton,6,safe,,5.213721990585327,ode15s
168,scalar,,Newton,6,safe,,5.221959114074707,ode15s
169,scalar,,Newton,6,safe,,5.207524061203003,ode15s
170,scalar,,Newton,6,safe,,5.2034220695495605,ode15s
171,scalar,,Newton,6,safe,,5.254928112030029,ode15s
172,scalar,,Newton,6,unsafe,,10.335510015487671,ode15s
173,scalar,,Newton,6,unsafe,,10.318773031234741,ode15s
174,scalar,,Newton,6,unsafe,,10.341665029525757,ode15s
175,scalar,,Newton,6,unsafe,,10.35252594947815,ode15s
176,scalar,,Newton,6,unsafe,,10.342257022857666,ode15s
177,scalar,,Newton,6,unsafe,,10.345645904541016,ode15s
178,scalar,,Newton,6,unsafe,,10.334686040878296,ode15s
179,scalar,,Newton,6,unsafe,,10.293599128723145,ode15s
180,scalar,,Newton,6,unsafe,,10.320563077926636,ode15s
181,scalar,,Newton,6,unsafe,,10.310638904571533,ode15s
182,scalar,,,6,safe,1e-06,9.619078159332275,ode15s
183,scalar,,,6,safe,1e-06,9.641761064529419,ode15s
184,scalar,,,6,safe,1e-06,9.628522157669067,ode15s
185,scalar,,,6,safe,1e-06,9.63909912109375,ode15s
186,scalar,,,6,safe,1e-06,9.51068902015686,ode15s
187,scalar,,,6,safe,1e-06,9.570075988769531,ode15s
188,scalar,,,6,safe,1e-06,9.616808891296387,ode15s
189,scalar,,,6,safe,1e-06,9.659722089767456,ode15s
190,scalar,,,6,safe,1e-06,9.610651016235352,ode15s
191,scalar,,,6,safe,1e-06,9.470308065414429,ode15s
192,scalar,,,6,unsafe,1e-06,30.809677839279175,ode15s
193,scalar,,,6,unsafe,1e-06,30.75220012664795,ode15s
194,scalar,,,6,unsafe,1e-06,30.69375991821289,ode15s
195,scalar,,,6,unsafe,1e-06,30.591705083847046,ode15s
196,scalar,,,6,unsafe,1e-06,30.630148887634277,ode15s
197,scalar,,,6,unsafe,1e-06,30.53586983680725,ode15s
198,scalar,,,6,unsafe,1e-06,30.52831506729126,ode15s
199,scalar,,,6,unsafe,1e-06,30.576278924942017,ode15s
200,scalar,,,6,unsafe,1e-06,30.439629077911377,ode15s
201,scalar,,,6,unsafe,1e-06,30.570634126663208,ode15s
202,scalar,0.001,,6,safe,,264.95845890045166,euler
203,scalar,0.001,,6,safe,,265.16758704185486,euler
204,scalar,0.001,,6,safe,,265.0019500255585,euler
205,scalar,0.001,,6,safe,,263.89967608451843,euler
206,scalar,0.001,,6,safe,,259.9562199115753,euler
207,scalar,0.001,,6,safe,,259.88223791122437,euler
208,scalar,0.001,,6,safe,,260.49032402038574,euler
209,scalar,0.001,,6,safe,,260.5067160129547,euler
210,scalar,0.001,,6,safe,,260.07743406295776,euler
211,scalar,0.001,,6,safe,,267.74990582466125,euler
212,scalar,0.001,,6,unsafe,,260.3935000896454,euler
213,scalar,0.001,,6,unsafe,,260.38422203063965,euler
214,scalar,0.001,,6,unsafe,,260.35870122909546,euler
215,scalar,0.001,,6,unsafe,,260.5659019947052,euler
216,scalar,0.001,,6,unsafe,,260.5888900756836,euler
217,scalar,0.001,,6,unsafe,,260.39015078544617,euler
218,scalar,0.001,,6,unsafe,,260.3514029979706,euler
219,scalar,0.001,,6,unsafe,,261.1878011226654,euler
220,scalar,0.001,,6,unsafe,,260.32030296325684,euler
221,scalar,0.001,,6,unsafe,,261.72471499443054,euler
222,normal,,,6,safe,,10.113844871520996,cvode
223,normal,,,6,safe,,10.041218996047974,cvode
224,normal,,,6,safe,,10.074842929840088,cvode
225,normal,,,6,safe,,10.019699096679688,cvode
226,normal,,,6,safe,,10.017094135284424,cvode
227,normal,,,6,safe,,10.368238925933838,cvode
228,normal,,,6,safe,,10.166624069213867,cvode
229,normal,,,6,safe,,11.33263897895813,cvode
230,normal,,,6,safe,,10.466359853744507,cvode
231,normal,,,6,safe,,10.072613954544067,cvode
232,normal,,,6,unsafe,,31.962631940841675,cvode
233,normal,,,6,unsafe,,31.8769850730896,cvode
234,normal,,,6,unsafe,,31.896708011627197,cvode
235,normal,,,6,unsafe,,31.903339862823486,cvode
236,normal,,,6,unsafe,,31.873080015182495,cvode
237,normal,,,6,unsafe,,31.78022789955139,cvode
238,normal,,,6,unsafe,,32.7216010093689,cvode
239,normal,,,6,unsafe,,32.66108989715576,cvode
240,normal,,,6,unsafe,,32.0349600315094,cvode
241,normal,,,6,unsafe,,31.956006050109863,cvode
242,normal,,,6,safe,,10.883891105651855,dopri5
243,normal,,,6,safe,,10.87506103515625,dopri5
244,normal,,,6,safe,,11.153208017349243,dopri5
245,normal,,,6,safe,,11.292171955108643,dopri5
246,normal,,,6,safe,,10.96713399887085,dopri5
247,normal,,,6,safe,,11.366690158843994,dopri5
248,normal,,,6,safe,,11.132256984710693,dopri5
249,normal,,,6,safe,,11.527482986450195,dopri5
250,normal,,,6,safe,,10.931270122528076,dopri5
251,normal,,,6,safe,,10.999590873718262,dopri5
252,normal,,,6,unsafe,,25.181437969207764,dopri5
253,normal,,,6,unsafe,,25.26735782623291,dopri5
254,normal,,,6,unsafe,,25.334781885147095,dopri5
255,normal,,,6,unsafe,,24.993406057357788,dopri5
256,normal,,,6,unsafe,,25.392597198486328,dopri5
257,normal,,,6,unsafe,,24.362197875976562,dopri5
258,normal,,,6,unsafe,,24.69423794746399,dopri5
259,normal,,,6,unsafe,,24.459060192108154,dopri5
260,normal,,,6,unsafe,,24.218590021133423,dopri5
261,normal,,,6,unsafe,,24.936459064483643,dopri5
262,normal,,,6,safe,,28.904085874557495,euler
263,normal,,,6,safe,,28.996607065200806,euler
264,normal,,,6,safe,,28.976171016693115,euler
265,normal,,,6,safe,,29.148012161254883,euler
266,normal,,,6,safe,,29.034397840499878,euler
267,normal,,,6,safe,,29.701463222503662,euler
268,normal,,,6,safe,,28.738152980804443,euler
269,normal,,,6,safe,,28.296672821044922,euler
270,normal,,,6,safe,,28.674267053604126,euler
271,normal,,,6,safe,,28.909116983413696,euler
272,normal,,,6,unsafe,,28.234501123428345,euler
273,normal,,,6,unsafe,,28.396886110305786,euler
274,normal,,,6,unsafe,,28.421379804611206,euler
275,normal,,,6,unsafe,,28.525343894958496,euler
276,normal,,,6,unsafe,,28.197983026504517,euler
277,normal,,,6,unsafe,,27.99794912338257,euler
278,normal,,,6,unsafe,,28.282226085662842,euler
279,normal,,,6,unsafe,,28.261518001556396,euler
280,normal,,,6,unsafe,,29.112497091293335,euler
281,normal,,,6,unsafe,,27.94279980659485,euler
282,normal,,,6,safe,,50.19331884384155,lsodar
283,normal,,,6,safe,,51.20580196380615,lsodar
284,normal,,,6,safe,,51.11343193054199,lsodar
285,normal,,,6,safe,,50.405771017074585,lsodar
286,normal,,,6,safe,,49.985599994659424,lsodar
287,normal,,,6,safe,,49.755337953567505,lsodar
288,normal,,,6,safe,,48.4660530090332,lsodar
289,normal,,,6,safe,,48.59762191772461,lsodar
290,normal,,,6,safe,,48.569623947143555,lsodar
291,normal,,,6,safe,,50.86951303482056,lsodar
292,normal,,,6,unsafe,,304.25670409202576,lsodar
293,normal,,,6,unsafe,,283.28797698020935,lsodar
294,normal,,,6,unsafe,,284.80949211120605,lsodar
295,normal,,,6,unsafe,,277.85996198654175,lsodar
296,normal,,,6,unsafe,,279.0771470069885,lsodar
297,normal,,,6,unsafe,,278.64077711105347,lsodar
298,normal,,,6,unsafe,,277.3699269294739,lsodar
299,normal,,,6,unsafe,,277.5028028488159,lsodar
300,normal,,,6,unsafe,,275.52517795562744,lsodar
301,normal,,,6,unsafe,,305.61961102485657,lsodar
302,normal,,,6,safe,,5.221787929534912,ode15s
303,normal,,,6,safe,,5.208499908447266,ode15s
304,normal,,,6,safe,,5.202079772949219,ode15s
305,normal,,,6,safe,,5.204030990600586,ode15s
306,normal,,,6,safe,,5.2070698738098145,ode15s
307,normal,,,6,safe,,5.221167087554932,ode15s
308,normal,,,6,safe,,5.227205991744995,ode15s
309,normal,,,6,safe,,5.216238975524902,ode15s
310,normal,,,6,safe,,5.2042481899261475,ode15s
311,normal,,,6,safe,,5.218397855758667,ode15s
312,normal,,,6,unsafe,,10.325326919555664,ode15s
313,normal,,,6,unsafe,,10.356737852096558,ode15s
314,normal,,,6,unsafe,,10.327607154846191,ode15s
315,normal,,,6,unsafe,,10.315364837646484,ode15s
316,normal,,,6,unsafe,,10.301485061645508,ode15s
317,normal,,,6,unsafe,,10.297738075256348,ode15s
318,normal,,,6,unsafe,,10.321639060974121,ode15s
319,normal,,,6,unsafe,,10.281934976577759,ode15s
320,normal,,,6,unsafe,,10.326143980026245,ode15s
321,normal,,,6,unsafe,,10.314249992370605,ode15s
322,normal,,,6,safe,,121.33176517486572,radau5
323,normal,,,6,safe,,120.95255708694458,radau5
324,normal,,,6,safe,,120.87505388259888,radau5
325,normal,,,6,safe,,121.31957197189331,radau5
326,normal,,,6,safe,,121.5492000579834,radau5
327,normal,,,6,safe,,121.51995205879211,radau5
328,normal,,,6,safe,,121.09448599815369,radau5
329,normal,,,6,safe,,121.67641997337341,radau5
330,normal,,,6,safe,,121.2845208644867,radau5
331,normal,,,6,safe,,120.36436605453491,radau5
332,normal,,,6,unsafe,,318.4885411262512,radau5
333,normal,,,6,unsafe,,318.5480079650879,radau5
334,normal,,,6,unsafe,,317.76430010795593,radau5
335,normal,,,6,unsafe,,318.8076810836792,radau5
336,normal,,,6,unsafe,,327.4370930194855,radau5
337,normal,,,6,unsafe,,328.4642848968506,radau5
338,normal,,,6,unsafe,,327.33908200263977,radau5
339,normal,,,6,unsafe,,330.97246408462524,radau5
340,normal,,,6,unsafe,,318.36187505722046,radau5
341,normal,,,6,unsafe,,316.3255560398102,radau5
342,normal,,,6,safe,,5513.806562900543,rodas
343,normal,,,6,unsafe,,5539.826948881149,rodas
344,normal,,,6,safe,,29.392767190933228,rungekutta34
345,normal,,,6,safe,,30.178295135498047,rungekutta34
346,normal,,,6,safe,,29.327667951583862,rungekutta34
347,normal,,,6,safe,,30.1707661151886,rungekutta34
348,normal,,,6,safe,,29.398391008377075,rungekutta34
349,normal,,,6,safe,,30.167816877365112,rungekutta34
350,normal,,,6,safe,,29.30281400680542,rungekutta34
351,normal,,,6,safe,,29.34160304069519,rungekutta34
352,normal,,,6,safe,,29.431427001953125,rungekutta34
353,normal,,,6,safe,,29.477131128311157,rungekutta34
354,normal,,,6,unsafe,,120.56906294822693,rungekutta34
355,normal,,,6,unsafe,,121.07588195800781,rungekutta34
356,normal,,,6,unsafe,,121.20517086982727,rungekutta34
357,normal,,,6,unsafe,,121.22147798538208,rungekutta34
358,normal,,,6,unsafe,,120.81894493103027,rungekutta34
359,normal,,,6,unsafe,,121.40253400802612,rungekutta34
360,normal,,,6,unsafe,,120.63293099403381,rungekutta34
361,normal,,,6,unsafe,,121.35537815093994,rungekutta34
362,normal,,,6,unsafe,,120.65564203262329,rungekutta34
363,normal,,,6,unsafe,,121.1962218284607,rungekutta34
364,normal,,,6,safe,,104.80965304374695,rungekutta4
365,normal,,,6,safe,,104.80471992492676,rungekutta4
366,normal,,,6,safe,,104.65169501304626,rungekutta4
367,normal,,,6,safe,,104.75863194465637,rungekutta4
368,normal,,,6,safe,,104.79842209815979,rungekutta4
369,normal,,,6,safe,,104.84470391273499,rungekutta4
370,normal,,,6,safe,,104.95901894569397,rungekutta4
371,normal,,,6,safe,,104.8533570766449,rungekutta4
372,normal,,,6,safe,,104.6864640712738,rungekutta4
373,normal,,,6,safe,,104.3552029132843,rungekutta4
374,normal,,,6,unsafe,,105.91005992889404,rungekutta4
375,normal,,,6,unsafe,,105.99045705795288,rungekutta4
376,normal,,,6,unsafe,,105.8306770324707,rungekutta4
377,normal,,,6,unsafe,,105.8820071220398,rungekutta4
378,normal,,,6,unsafe,,105.8716230392456,rungekutta4
379,normal,,,6,unsafe,,105.8678810596466,rungekutta4
380,normal,,,6,unsafe,,105.85655188560486,rungekutta4
381,normal,,,6,unsafe,,105.87569785118103,rungekutta4
382,normal,,,6,unsafe,,105.93676900863647,rungekutta4
383,normal,,,6,unsafe,,105.46583604812622,rungekutta4
384,normal,,Newton,6,safe,,5.236785173416138,ode15s
385,normal,,Newton,6,safe,,5.2266058921813965,ode15s
386,normal,,Newton,6,safe,,5.244046926498413,ode15s
387,normal,,Newton,6,safe,,5.254644870758057,ode15s
388,normal,,Newton,6,safe,,5.239457130432129,ode15s
389,normal,,Newton,6,safe,,5.227545976638794,ode15s
390,normal,,Newton,6,safe,,5.228050947189331,ode15s
391,normal,,Newton,6,safe,,5.224832057952881,ode15s
392,normal,,Newton,6,safe,,5.210191965103149,ode15s
393,normal,,Newton,6,safe,,5.2301599979400635,ode15s
394,normal,,Newton,6,unsafe,,10.358646154403687,ode15s
395,normal,,Newton,6,unsafe,,10.34545111656189,ode15s
396,normal,,Newton,6,unsafe,,10.329694986343384,ode15s
397,normal,,Newton,6,unsafe,,10.329040050506592,ode15s
398,normal,,Newton,6,unsafe,,10.350167036056519,ode15s
399,normal,,Newton,6,unsafe,,10.385492086410522,ode15s
400,normal,,Newton,6,unsafe,,10.368149995803833,ode15s
401,normal,,Newton,6,unsafe,,10.33862018585205,ode15s
402,normal,,Newton,6,unsafe,,10.361464023590088,ode15s
403,normal,,Newton,6,unsafe,,10.338347911834717,ode15s
404,normal,,,6,safe,1e-06,9.50227403640747,ode15s
405,normal,,,6,safe,1e-06,9.598015069961548,ode15s
406,normal,,,6,safe,1e-06,9.548594951629639,ode15s
407,normal,,,6,safe,1e-06,9.60730791091919,ode15s
408,normal,,,6,safe,1e-06,9.6089608669281,ode15s
409,normal,,,6,safe,1e-06,9.601048946380615,ode15s
410,normal,,,6,safe,1e-06,9.597982168197632,ode15s
411,normal,,,6,safe,1e-06,9.623957872390747,ode15s
412,normal,,,6,safe,1e-06,9.599238872528076,ode15s
413,normal,,,6,safe,1e-06,9.56753396987915,ode15s
414,normal,,,6,unsafe,1e-06,30.768561124801636,ode15s
415,normal,,,6,unsafe,1e-06,30.58820414543152,ode15s
416,normal,,,6,unsafe,1e-06,30.682011127471924,ode15s
417,normal,,,6,unsafe,1e-06,30.62111186981201,ode15s
418,normal,,,6,unsafe,1e-06,30.656252145767212,ode15s
419,normal,,,6,unsafe,1e-06,30.583915948867798,ode15s
420,normal,,,6,unsafe,1e-06,30.672513961791992,ode15s
421,normal,,,6,unsafe,1e-06,30.666422128677368,ode15s
422,normal,,,6,unsafe,1e-06,30.728631019592285,ode15s
423,normal,,,6,unsafe,1e-06,30.819159984588623,ode15s
424,normal,0.001,,6,safe,,265.41516304016113,euler
425,normal,0.001,,6,safe,,266.1173839569092,euler
426,normal,0.001,,6,safe,,265.8377161026001,euler
427,normal,0.001,,6,safe,,265.5666570663452,euler
428,normal,0.001,,6,safe,,261.7705910205841,euler
429,normal,0.001,,6,safe,,261.8290741443634,euler
430,normal,0.001,,6,safe,,261.87267208099365,euler
431,normal,0.001,,6,safe,,261.78421688079834,euler
432,normal,0.001,,6,safe,,261.7830379009247,euler
433,normal,0.001,,6,safe,,269.62506794929504,euler
434,normal,0.001,,6,unsafe,,262.3995189666748,euler
435,normal,0.001,,6,unsafe,,262.4373700618744,euler
436,normal,0.001,,6,unsafe,,262.37806487083435,euler
437,normal,0.001,,6,unsafe,,262.31134510040283,euler
438,normal,0.001,,6,unsafe,,262.217533826828,euler
439,normal,0.001,,6,unsafe,,262.3188760280609,euler
440,normal,0.001,,6,unsafe,,262.2255709171295,euler
441,normal,0.001,,6,unsafe,,262.30272603034973,euler
442,normal,0.001,,6,unsafe,,261.76936292648315,euler
443,normal,0.001,,6,unsafe,,262.80658507347107,euler
444,log-normal,,,6,safe,,13.422933101654053,cvode
445,log-normal,,,6,safe,,13.370816946029663,cvode
446,log-normal,,,6,safe,,13.349048852920532,cvode
447,log-normal,,,6,safe,,13.407998085021973,cvode
448,log-normal,,,6,safe,,13.70555305480957,cvode
449,log-normal,,,6,safe,,13.981117963790894,cvode
450,log-normal,,,6,safe,,13.944274187088013,cvode
451,log-normal,,,6,safe,,13.66917109489441,cvode
452,log-normal,,,6,safe,,13.514769077301025,cvode
453,log-normal,,,6,safe,,13.294382095336914,cvode
454,log-normal,,,6,unsafe,,244.50966477394104,cvode
455,log-normal,,,6,unsafe,,240.99808311462402,cvode
456,log-normal,,,6,unsafe,,241.46403884887695,cvode
457,log-normal,,,6,unsafe,,243.03647685050964,cvode
458,log-normal,,,6,unsafe,,239.69816398620605,cvode
459,log-normal,,,6,unsafe,,234.75764298439026,cvode
460,log-normal,,,6,unsafe,,234.54605793952942,cvode
461,log-normal,,,6,unsafe,,232.69744682312012,cvode
462,log-normal,,,6,unsafe,,229.28213000297546,cvode
463,log-normal,,,6,unsafe,,243.00826978683472,cvode
464,log-normal,,,6,safe,,15.664288997650146,dopri5
465,log-normal,,,6,safe,,15.701314926147461,dopri5
466,log-normal,,,6,safe,,15.707878112792969,dopri5
467,log-normal,,,6,safe,,15.68218994140625,dopri5
468,log-normal,,,6,safe,,15.719402074813843,dopri5
469,log-normal,,,6,safe,,15.775161981582642,dopri5
470,log-normal,,,6,safe,,15.707442998886108,dopri5
471,log-normal,,,6,safe,,15.736443996429443,dopri5
472,log-normal,,,6,safe,,15.714262962341309,dopri5
473,log-normal,,,6,safe,,15.586225032806396,dopri5
474,log-normal,,,6,unsafe,,12.220731019973755,dopri5
475,log-normal,,,6,unsafe,,12.252047777175903,dopri5
476,log-normal,,,6,unsafe,,12.226449012756348,dopri5
477,log-normal,,,6,unsafe,,12.220298051834106,dopri5
478,log-normal,,,6,unsafe,,12.220778226852417,dopri5
479,log-normal,,,6,unsafe,,12.233516931533813,dopri5
480,log-normal,,,6,unsafe,,12.2173171043396,dopri5
481,log-normal,,,6,unsafe,,12.211412191390991,dopri5
482,log-normal,,,6,unsafe,,12.23873519897461,dopri5
483,log-normal,,,6,unsafe,,12.217602968215942,dopri5
484,log-normal,,,6,safe,,40.54839301109314,euler
485,log-normal,,,6,safe,,40.132460832595825,euler
486,log-normal,,,6,safe,,40.05420112609863,euler
487,log-normal,,,6,safe,,39.96893000602722,euler
488,log-normal,,,6,safe,,40.01454401016235,euler
489,log-normal,,,6,safe,,40.021669149398804,euler
490,log-normal,,,6,safe,,40.06911611557007,euler
491,log-normal,,,6,safe,,39.98967504501343,euler
492,log-normal,,,6,safe,,40.03340983390808,euler
493,log-normal,,,6,safe,,40.30926704406738,euler
494,log-normal,,,6,unsafe,,42.58932399749756,euler
495,log-normal,,,6,unsafe,,42.552501916885376,euler
496,log-normal,,,6,unsafe,,42.561983823776245,euler
497,log-normal,,,6,unsafe,,42.57411599159241,euler
498,log-normal,,,6,unsafe,,42.5455801486969,euler
499,log-normal,,,6,unsafe,,42.53419518470764,euler
500,log-normal,,,6,unsafe,,42.53727197647095,euler
501,log-normal,,,6,unsafe,,42.730607986450195,euler
502,log-normal,,,6,unsafe,,42.571529150009155,euler
503,log-normal,,,6,unsafe,,42.632477045059204,euler
504,log-normal,,,6,safe,,75.29056692123413,lsodar
505,log-normal,,,6,safe,,75.32791090011597,lsodar
506,log-normal,,,6,safe,,75.35554194450378,lsodar
507,log-normal,,,6,safe,,75.46818399429321,lsodar
508,log-normal,,,6,safe,,75.37144899368286,lsodar
509,log-normal,,,6,safe,,75.35766291618347,lsodar
510,log-normal,,,6,safe,,75.16516208648682,lsodar
511,log-normal,,,6,safe,,75.21066784858704,lsodar
512,log-normal,,,6,safe,,75.21776914596558,lsodar
513,log-normal,,,6,safe,,75.28645086288452,lsodar
514,log-normal,,,6,unsafe,,446.50867891311646,lsodar
515,log-normal,,,6,safe,,8.565505981445312,ode15s
516,log-normal,,,6,safe,,8.560510873794556,ode15s
517,log-normal,,,6,safe,,8.571297883987427,ode15s
518,log-normal,,,6,safe,,8.576221942901611,ode15s
519,log-normal,,,6,safe,,8.566045999526978,ode15s
520,log-normal,,,6,safe,,8.571090936660767,ode15s
521,log-normal,,,6,safe,,8.57619309425354,ode15s
522,log-normal,,,6,safe,,8.559158086776733,ode15s
523,log-normal,,,6,safe,,8.560638189315796,ode15s
524,log-normal,,,6,safe,,8.574342966079712,ode15s
525,log-normal,,,6,unsafe,,37.56457304954529,ode15s
526,log-normal,,,6,unsafe,,37.66766309738159,ode15s
527,log-normal,,,6,unsafe,,37.57171416282654,ode15s
528,log-normal,,,6,unsafe,,37.486119985580444,ode15s
529,log-normal,,,6,unsafe,,37.475778102874756,ode15s
530,log-normal,,,6,unsafe,,37.56072378158569,ode15s
531,log-normal,,,6,unsafe,,37.32936191558838,ode15s
532,log-normal,,,6,unsafe,,37.486757040023804,ode15s
533,log-normal,,,6,unsafe,,37.48444700241089,ode15s
534,log-normal,,,6,unsafe,,37.7491180896759,ode15s
535,log-normal,,,6,safe,,168.44258284568787,radau5
536,log-normal,,,6,safe,,169.07894492149353,radau5
537,log-normal,,,6,safe,,168.56453394889832,radau5
538,log-normal,,,6,safe,,168.36351108551025,radau5
539,log-normal,,,6,safe,,168.56621885299683,radau5
540,log-normal,,,6,safe,,168.66844511032104,radau5
541,log-normal,,,6,safe,,168.8335931301117,radau5
542,log-normal,,,6,safe,,169.11607694625854,radau5
543,log-normal,,,6,safe,,168.736829996109,radau5
544,log-normal,,,6,safe,,168.06688904762268,radau5
545,log-normal,,,6,unsafe,,216.6438970565796,radau5
546,log-normal,,,6,unsafe,,218.76972603797913,radau5
547,log-normal,,,6,unsafe,,218.3550410270691,radau5
548,log-normal,,,6,unsafe,,223.57347893714905,radau5
549,log-normal,,,6,unsafe,,225.35377979278564,radau5
550,log-normal,,,6,unsafe,,221.48849081993103,radau5
551,log-normal,,,6,unsafe,,219.67422199249268,radau5
552,log-normal,,,6,unsafe,,217.27414798736572,radau5
553,log-normal,,,6,unsafe,,217.2981140613556,radau5
554,log-normal,,,6,unsafe,,215.71579718589783,radau5
555,log-normal,,,6,safe,,8352.770493030548,rodas
556,log-normal,,,6,unsafe,,8532.81314778328,rodas
557,log-normal,,,6,safe,,43.92086720466614,rungekutta34
558,log-normal,,,6,safe,,44.61092185974121,rungekutta34
559,log-normal,,,6,safe,,44.23860216140747,rungekutta34
560,log-normal,,,6,safe,,44.66538596153259,rungekutta34
561,log-normal,,,6,safe,,44.04956007003784,rungekutta34
562,log-normal,,,6,safe,,44.69551205635071,rungekutta34
563,log-normal,,,6,safe,,44.03984308242798,rungekutta34
564,log-normal,,,6,safe,,44.34473705291748,rungekutta34
565,log-normal,,,6,safe,,44.02888107299805,rungekutta34
566,log-normal,,,6,safe,,44.0603609085083,rungekutta34
567,log-normal,,,6,unsafe,,1731.6558501720428,rungekutta34
568,log-normal,,,6,safe,,160.76231479644775,rungekutta4
569,log-normal,,,6,safe,,160.83359789848328,rungekutta4
570,log-normal,,,6,safe,,160.8109118938446,rungekutta4
571,log-normal,,,6,safe,,160.86749005317688,rungekutta4
572,log-normal,,,6,safe,,160.9163179397583,rungekutta4
573,log-normal,,,6,safe,,160.86421012878418,rungekutta4
574,log-normal,,,6,safe,,160.95283913612366,rungekutta4
575,log-normal,,,6,safe,,160.8469409942627,rungekutta4
576,log-normal,,,6,safe,,160.7929401397705,rungekutta4
577,log-normal,,,6,safe,,160.41958904266357,rungekutta4
578,log-normal,,,6,unsafe,,70.95818400382996,rungekutta4
579,log-normal,,,6,unsafe,,70.96426510810852,rungekutta4
580,log-normal,,,6,unsafe,,70.93530011177063,rungekutta4
581,log-normal,,,6,unsafe,,70.93445682525635,rungekutta4
582,log-normal,,,6,unsafe,,70.95096802711487,rungekutta4
583,log-normal,,,6,unsafe,,70.93353199958801,rungekutta4
584,log-normal,,,6,unsafe,,70.95522785186768,rungekutta4
585,log-normal,,,6,unsafe,,71.0213258266449,rungekutta4
586,log-normal,,,6,unsafe,,70.97651100158691,rungekutta4
587,log-normal,,,6,unsafe,,70.45400190353394,rungekutta4
588,log-normal,,Newton,6,safe,,8.632163047790527,ode15s
589,log-normal,,Newton,6,safe,,8.630006074905396,ode15s
590,log-normal,,Newton,6,safe,,8.640346050262451,ode15s
591,log-normal,,Newton,6,safe,,8.625638961791992,ode15s
592,log-normal,,Newton,6,safe,,8.632889986038208,ode15s
593,log-normal,,Newton,6,safe,,8.627721071243286,ode15s
594,log-normal,,Newton,6,safe,,8.627199172973633,ode15s
595,log-normal,,Newton,6,safe,,8.628544807434082,ode15s
596,log-normal,,Newton,6,safe,,8.631600141525269,ode15s
597,log-normal,,Newton,6,safe,,8.645178079605103,ode15s
598,log-normal,,Newton,6,unsafe,,37.85835409164429,ode15s
599,log-normal,,Newton,6,unsafe,,37.886537075042725,ode15s
600,log-normal,,Newton,6,unsafe,,37.60595917701721,ode15s
601,log-normal,,Newton,6,unsafe,,37.703068017959595,ode15s
602,log-normal,,Newton,6,unsafe,,37.479347944259644,ode15s
603,log-normal,,Newton,6,unsafe,,37.785125970840454,ode15s
604,log-normal,,Newton,6,unsafe,,37.57339000701904,ode15s
605,log-normal,,Newton,6,unsafe,,37.59018802642822,ode15s
